6.714228246498938013e+00,5.261731241502530132e+00,5.374111564646867123e+00,5.034736965626354532e+00,6.661634717156464269e+00,5.569017798832196497e+00,3.525312180018655539e+00,4.677067466219326342e+00,5.261809744010503387e+00,5.894729977801921983e+00,6.991969651033300259e+00,4.575591789896425787e+00,7.175960731142699167e+00,4.755558612714341216e+00,7.009585288628422006e+00,4.254650325679243394e+00,6.783137825528655185e+00,6.710440172543102655e+00,5.371210522465774240e+00,5.126459792756658196e+00,5.491093544534841442e+00,3.284250874072911497e+00,4.563805857047740666e+00,4.900779642019823967e+00,5.923481764356449020e+00,5.378511310106675936e+00,2.904845031151206403e+00,6.008433048133151821e+00,4.333582796969071005e+00,6.637615507353412880e+00
2.690267182787625000e+00,1.989081403742584353e+00,2.184518358463856114e+00,1.533866135956381660e+00,1.876075101916161891e+00,1.746195007996502957e+00,1.167668011197194211e+00,1.716507246270414733e+00,2.652437209867267942e+00,1.803169185624860171e+00,2.141667418938741019e+00,1.800865951633958906e+00,2.251558222490975147e+00,2.145813450356662155e+00,2.110667421459795356e+00,2.075368878641934423e+00,2.122981057897140644e+00,2.749385949367574966e+00,2.163961512781074070e+00,1.129563550158734442e+00,2.316989353005391550e+00,1.719287371277542498e+00,1.392466940209557746e+00,2.119735678480810570e+00,1.508028093471574627e+00,2.660030719749013173e+00,1.760512088252405016e+00,1.739899869536576826e+00,2.295647904678016271e+00,1.922626417452366399e+00
2.154030275340771627e+00,4.701551549715085265e+00,3.416623614691186805e+00,3.746914562545461624e+00,2.950165324971771863e+00,4.295470599817726942e+00,4.167418008114178285e+00,4.657952252250457725e+00,3.516532188515129498e+00,5.016924596316460594e+00,4.481803843383498354e+00,4.467511017675631635e+00,3.930630316505394628e+00,3.054881955672967386e+00,3.147092613253390958e+00,5.016620514446971768e+00,2.986280333848847501e+00,4.076910136340987201e+00,3.343538220887039447e+00,4.946280389306545899e+00,4.123481909772597653e+00,4.367376896800614361e+00,5.087576028544235740e+00,5.508176518842086367e+00,2.248914021424186505e+00,3.101300123627797056e+00,4.304023866836945267e+00,4.319459438894622139e+00,3.516712310412785758e+00,4.440776149740436551e+00
2.949029344447799073e+00,3.175723858740258976e+00,3.245934637988407090e+00,2.624175122366161794e+00,3.938553769405941818e+00,4.417860459431206088e+00,1.619330030315353497e+00,3.442376489379516347e+00,3.416614504506104488e+00,3.314778068682584955e+00,2.790900277643442617e+00,4.071776291951989535e+00,3.886731074015314036e+00,2.776757867584026318e+00,3.402416632697003784e+00,2.368908278941333378e+00,3.399319746585800495e+00,2.907214498089297106e+00,3.058508978241363252e+00,3.320343310213327737e+00,3.206327044550288718e+00,2.715868469378011962e+00,2.463798223193623738e+00,2.958953248073919351e+00,2.499147574960822737e+00,3.775738399435671688e+00,3.017872434602405285e+00,2.878070735210789266e+00,3.194873715998221897e+00,3.770719088760042137e+00
2.114805933192379861e+00,3.134174798440757304e+00,3.287823334483465310e+00,2.808113964791479678e+00,3.114147818434918946e+00,2.751160539513270109e+00,4.169292294069788518e+00,1.945065905080213264e+00,2.632113944295562558e+00,1.423284290794194495e+00,1.643267040435387516e+00,2.038669124800785770e+00,2.571632999999275970e+00,3.136349224862512663e+00,2.350449914416548935e+00,2.803266124157298478e+00,3.347272682760773499e+00,2.367652554462989833e+00,2.290089158785771239e+00,3.057372531476278077e+00,2.964269042832569312e+00,2.499657767852564660e+00,3.061337055997082501e+00,2.482498765610279712e+00,2.325741897020580318e+00,2.689124697966665867e+00,1.968595504676058150e+00,2.673470593925445726e+00,1.763564500233340882e+00,3.309606566748287459e+00
9.954951582182709480e-01,6.744891621398259041e-01,1.271752477068686549e+00,1.064183336709745298e+00,1.399895287340092054e+00,1.143737876567296308e+00,1.178402639306010080e+00,1.653575392857389526e+00,1.420802718672373732e+00,1.280791328380593619e+00,1.450653161692044391e+00,1.302505756488603561e+00,1.271498097240101766e+00,1.376132288967122586e+00,1.180265558246774260e+00,1.320236336695345791e+00,1.325331429872741662e+00,1.157807018252453579e+00,1.500361486901178099e+00,1.064375291775095933e+00,1.306931458758044062e+00,1.542283182299837963e+00,1.349918568881230296e+00,1.110439925262438177e+00,1.531145190877198914e+00,1.262072496322472981e+00,1.535830512156233452e+00,1.376225632922470243e+00,1.159405534165159457e+00,1.139968492703750114e+00
3.340548983441688158e+00,2.002371100160520889e+00,2.829476672057984921e+00,1.826001628216655792e+00,2.408748353550007160e+00,1.948132051565341083e+00,2.257231710177038053e+00,1.841603153297634687e+00,1.696892350758352652e+00,2.227935273736985522e+00,1.811916184825620002e+00,1.595197317913344293e+00,1.924198711979222542e+00,1.987806966073815351e+00,1.684607567633958913e+00,2.552231964059929137e+00,2.567278605436265071e+00,2.416593918954281328e+00,2.500557288745272277e+00,3.062948465971008449e+00,1.840077111313676239e+00,2.528024434316355151e+00,3.283936750295702200e+00,2.803917036326183165e+00,2.033925495150143981e+00,1.754773492516037203e+00,1.454894440796373312e+00,2.990493892428870648e+00,2.400049955749571584e+00,2.399013278267188909e+00
2.658523396929593829e+00,2.181601331367307495e+00,1.452849690758250434e+00,2.688095674470191820e+00,2.040770540107275988e+00,3.594344119151551276e+00,2.487748744496844910e+00,2.048822970726095871e+00,3.404673601674041539e+00,2.060284750832217515e+00,2.199049549535416759e+00,1.446464619713107247e+00,2.919998640132044354e+00,3.491727212570150840e+00,2.678594247500712733e+00,2.457545311017029110e+00,2.108961555906061047e+00,1.534664290851901924e+00,2.307927496386438460e+00,3.003832849648877978e+00,2.580834207213664300e+00,3.731644801348321216e+00,1.850692783980998346e+00,3.111940870953050720e+00,1.851005697676151307e+00,2.118575336158238009e+00,1.960954441286137717e+00,3.225126638281675007e+00,3.092433243087660433e+00,3.109245814519984386e+00
9.524039275524186499e-01,8.853214585544464388e-01,7.953378910516306632e-01,7.344023787065833142e-01,9.297456312323082450e-01,5.697390576042606902e-01,7.194070154505107784e-01,6.310535947327146067e-01,9.291015245921657728e-01,3.960160750735489676e-01,6.222392638418214883e-01,6.205440143606764103e-01,9.623866906314989533e-01,6.359369391780755887e-01,5.702724110149697268e-01,9.879752562997373699e-01,6.002795412204803283e-01,5.591889061187266252e-01,8.824442259809974765e-01,3.171246886594356607e-01,6.311321449174558396e-01,5.409565682559163147e-01,6.410611328449566937e-01,7.451409953952663479e-01,7.012998928575858715e-01,1.040406863705326757e+00,6.906353404472391766e-01,9.407391790733299342e-01,1.036761767352260888e+00,1.046299203081379359e+00
3.454737633447009237e+00,4.154970186982650304e+00,3.989910546373471423e+00,3.169644569426556036e+00,3.167320889225387681e+00,3.503903551969199892e+00,3.024705328940475280e+00,2.175048830548359735e+00,2.216305163076296658e+00,2.393155720113114171e+00,2.195846210505608465e+00,2.986359667501452098e+00,2.913550440218713788e+00,2.858425658210908438e+00,3.414573423427740728e+00,2.785192066309275294e+00,3.384878041114584679e+00,3.250859166060120931e+00,3.573679952373895574e+00,3.480849983972210016e+00,3.109147713014983161e+00,3.673362744148578773e+00,2.861838391011928273e+00,4.301849777789627183e+00,2.286494469440836674e+00,3.274469934426855300e+00,3.475811758090396886e+00,3.291146662363398701e+00,3.607098146487498269e+00,3.647828372866541269e+00
4.327357535810991251e+00,4.336984083015187785e+00,3.345409747235739140e+00,4.142344479562199311e+00,5.061870655548768916e+00,3.188066439721049417e+00,3.091732327920544865e+00,3.017997633565355109e+00,3.705500328576095459e+00,4.085843738762365618e+00,3.839701446973687204e+00,4.785521961496836951e+00,2.256025806554660118e+00,4.541040496628287571e+00,2.957646146616759175e+00,3.613637420535815714e+00,4.213263743881279666e+00,4.994051747180416889e+00,4.681349895423544183e+00,3.689827629473054316e+00,3.314072743275514377e+00,4.845764273348271090e+00,4.392494234769594108e+00,4.931123087698169982e+00,2.345248319274874316e+00,3.965432750003941909e+00,4.481726069892951081e+00,4.914562448399735217e+00,4.942911892456884004e+00,4.354023141843066824e+00
5.237612945800445452e+00,6.054659371881497165e+00,7.353301164818954128e+00,7.481556724730668684e+00,4.665437337927420103e+00,6.310853233223137515e+00,6.926488569284864560e+00,4.329109553937992239e+00,5.436197530091026131e+00,4.059799477763846198e+00,6.055575446074715984e+00,6.307904571584579401e+00,6.549201034352684303e+00,6.617391419470024516e+00,6.827654791556931002e+00,4.152459395410620147e+00,6.931059010482744753e+00,6.966477297740994779e+00,4.145656429109276786e+00,6.267898584825104535e+00,5.481215217552505514e+00,7.548490816891441746e+00,6.448067377357711294e+00,8.126340036522051946e+00,6.758525517547546713e+00,4.938425609719290676e+00,7.561407361547889394e+00,7.049518704671874580e+00,5.505150969329238642e+00,5.442563581602179568e+00
1.548297013914892828e+00,2.310601318865505238e+00,2.914940113463097671e+00,2.033973843616870614e+00,3.101138430979827998e+00,1.976052078851458171e+00,2.704984255070609134e+00,2.137070626179293775e+00,1.453004720372830239e+00,1.640232482508592771e+00,1.991475127640409015e+00,1.457934746140807869e+00,2.832469715254210652e+00,2.143333808983175270e+00,2.203417180662022190e+00,1.989377558396521639e+00,2.393951244368849540e+00,2.349226383158220077e+00,1.959436695060747136e+00,1.960751823374746072e+00,1.775780232470339337e+00,2.689462389817738774e+00,1.437605824452795167e+00,1.405654084600186593e+00,3.196912838477239838e+00,1.604291253514025684e+00,2.437470100886431901e+00,2.402092719585299019e+00,1.917046481724576479e+00,2.248580857884302731e+00
7.213615836839639694e-01,9.601678186093105527e-01,5.508910269968919637e-01,1.096071880102189366e+00,8.320060539086167051e-01,7.969142782484397447e-01,8.250660814199273219e-01,8.085859630165372902e-01,5.688358394422371456e-01,5.952535634545272902e-01,6.900777351033399176e-01,9.380422725501545989e-01,6.785075607277456511e-01,6.136151820078642460e-01,8.071681513812437592e-01,7.989494802756527125e-01,8.169801335466251313e-01,7.961633605915403589e-01,7.027425208290084546e-01,7.516692617176718993e-01,6.444027219063948042e-01,9.109763406956752352e-01,8.862474116881198238e-01,9.529934479438890715e-01,7.063896967050720122e-01,1.030079002224748796e+00,5.297519445418861217e-01,7.649158428367455187e-01,5.635073882566404846e-01,8.366023474368576851e-01
3.194129575850219727e+00,3.094471784955774130e+00,3.097881472724305141e+00,2.222336889130778648e+00,3.489662230319599878e+00,2.757924297646540790e+00,2.531411452118682792e+00,3.406871666254714270e+00,2.859837510850752551e+00,3.050705779804710804e+00,2.245821831815673963e+00,3.356076224834652955e+00,2.334821828986539671e+00,2.600290045735949906e+00,2.919183858736853932e+00,3.155803935024686258e+00,3.341024674251075854e+00,2.940900399003272270e+00,3.461512618070242908e+00,2.562586190294046773e+00,3.473284231076670725e+00,3.745303586826911779e+00,4.501686337527985415e+00,2.013011876441741954e+00,2.698217867868613951e+00,3.116978657104652051e+00,2.786055527975064727e+00,3.111493011715331658e+00,3.787636642866966774e+00,2.735007693466918521e+00
8.747009625477929484e-01,9.601873452832416778e-01,1.049690275698305530e+00,1.052761088672086842e+00,1.035436668054931397e+00,6.984193978852244467e-01,8.597544817909139603e-01,6.635724173093756617e-01,9.694592029819183443e-01,1.091833866394383179e+00,9.596657817738759588e-01,8.234393838206210958e-01,9.863047450893153156e-01,8.202455444859045874e-01,1.072572415596617201e+00,1.094151989855606910e+00,9.622074830424823810e-01,1.193297742496148173e+00,1.163705143794208308e+00,1.390299211555871217e+00,1.175070875781288660e+00,9.328735955100068145e-01,1.055618163825095657e+00,1.279450993469428033e+00,8.561857902299671030e-01,9.111923837346900257e-01,1.063264495300120904e+00,1.075126711297867521e+00,8.134472240953206645e-01,9.707284998727304659e-01
3.229699522919195154e+00,3.106022835480817257e+00,3.456636411109828000e+00,2.842119386259013503e+00,2.455526247715736243e+00,2.497780098261820125e+00,2.510931743398238769e+00,2.756314967857441900e+00,2.945045224313580512e+00,3.230029701509987916e+00,2.809360903309920054e+00,1.734889961384253443e+00,3.902758067684453547e+00,1.562020486645684381e+00,3.764425962849141438e+00,3.341652667985346881e+00,2.636326433639899491e+00,2.968875472912837044e+00,2.590014536503908005e+00,3.564751389203996368e+00,2.735204626778528159e+00,2.553376025779060310e+00,2.705086273556777776e+00,2.757343393072122950e+00,3.386109981965896853e+00,3.404685157995413824e+00,2.282100149498662134e+00,3.156645753535604282e+00,2.699573690645685087e+00,3.092655017026634479e+00
2.925707906400869085e+00,2.421169019396089972e+00,2.958621702387250529e+00,2.177934031736038278e+00,3.124298055182530565e+00,2.557743127429472629e+00,2.721783047508792741e+00,1.930830628188477727e+00,3.122761451336579341e+00,2.434408427323409896e+00,2.130914209174611162e+00,2.175874846559884723e+00,1.866806699652875601e+00,2.533061504509342310e+00,2.186362942795451403e+00,2.926579164818454259e+00,2.978954899067461692e+00,2.956479210474035835e+00,2.191557537069886319e+00,2.445607979135951293e+00,2.529825081948479326e+00,2.411077237612598623e+00,2.703224944852220535e+00,2.925255053143220874e+00,2.400562758713632228e+00,2.786074740693571972e+00,2.701304304606195306e+00,2.556330791903477007e+00,3.114089572093238001e+00,1.794158168864387948e+00
1.103877559285100896e+00,9.265302455178102692e-01,9.907469985379624422e-01,1.248713774592681069e+00,7.369342303645176617e-01,8.233784979955444117e-01,9.736177805632567628e-01,1.041656733443477423e+00,1.044175953746834251e+00,9.690987604428206170e-01,8.628305607405046818e-01,9.621517580537888303e-01,8.118452256399110167e-01,1.096187787080472154e+00,1.255449875695762385e+00,1.416871152734133554e+00,1.028124054491817319e+00,1.114176991087089341e+00,1.257833191860711297e+00,8.870731133490189491e-01,1.198764677638029852e+00,8.929045984782527645e-01,1.168254046101933952e+00,1.420570941999742542e+00,8.678316504231258222e-01,1.213206040596360946e+00,1.060077053189576679e+00,8.765448308334791161e-01,9.566678382932726210e-01,8.529057650407343427e-01
9.071640912471130580e-01,1.099422810950609231e+00,9.532446035762035530e-01,5.990659115792400513e-01,1.051247636031902966e+00,9.370558712464575057e-01,7.001756713085270922e-01,1.077075195260777329e+00,7.661707374032080686e-01,1.049976897604814274e+00,6.664051186285742112e-01,8.203745141313175671e-01,8.594981811862038024e-01,1.298200586153622771e+00,9.281508691401652023e-01,1.464110808800431762e+00,1.033185910191750878e+00,9.348287962986107091e-01,7.243115535372731673e-01,9.429266856897854376e-01,7.178601862844196102e-01,8.826864302688828268e-01,7.073542914317660912e-01,1.035493906397658481e+00,1.098394962132227981e+00,1.079204184418230295e+00,7.963896416190661132e-01,8.146017701036805114e-01,1.200913832594588060e+00,9.147516712563905639e-01
1.776947733970732246e+00,1.683805444617669123e+00,1.566902307224006474e+00,1.198678403518160795e+00,1.801655201815591356e+00,1.299676709497924243e+00,1.539455630286487020e+00,1.920445081524321251e+00,1.444653616390987549e+00,1.908261902711703151e+00,1.050295453209697527e+00,1.552166186295701023e+00,1.346756165574156228e+00,1.487947218598915322e+00,1.331316609000839701e+00,1.624672322455531503e+00,1.886902031871172669e+00,1.535106303701442965e+00,1.739539456902592374e+00,1.644215049035480991e+00,1.720032281935620411e+00,1.099533680317785533e+00,2.121640776959176744e+00,2.422433610131325743e+00,1.362841685383162638e+00,1.101986326805555860e+00,1.593076452530849618e+00,1.686668977305018524e+00,9.087083891862545171e-01,1.437055274688747719e+00
2.777075944264324026e+00,2.125489245544924799e+00,2.393561951784980213e+00,2.254971756579317255e+00,2.880924114720224694e+00,1.823897175271211646e+00,2.942018895517251487e+00,2.235326011879522401e+00,2.397736007564870597e+00,2.457161876076666029e+00,1.950109323624770852e+00,1.937166627392305385e+00,2.108411151181731391e+00,3.639409740224744283e+00,2.162778776552554127e+00,2.274287575686355201e+00,2.204230357746862712e+00,2.885860226438545340e+00,2.329083924574078868e+00,3.557197899463170110e+00,2.732120451091161417e+00,2.349915455019818911e+00,2.742133897379493757e+00,2.646528722744801332e+00,2.189007379664735797e+00,2.978782061602331943e+00,1.488098799026808416e+00,1.878933125737716203e+00,2.130979477942431810e+00,3.121377540299233200e+00
5.571695998924566240e-01,7.185981986290925771e-01,6.275881656990999202e-01,6.696598481560654958e-01,7.632095694429172905e-01,7.506718372422767072e-01,8.487403247019265073e-01,7.031375512456216059e-01,6.139042799242708792e-01,7.552963205442144723e-01,9.017144539048193019e-01,6.832493270382902217e-01,6.904102402791488791e-01,1.083027166024647547e+00,9.287193181144590692e-01,6.386690933943726112e-01,5.269332688158537836e-01,6.691400345591658194e-01,7.575275994545346281e-01,8.974916779305558423e-01,7.447523113169252085e-01,6.352719187258002442e-01,5.875246461343730520e-01,7.279902120156098722e-01,8.708416169196877554e-01,7.603132834007761964e-01,6.746350686154793941e-01,6.259194314413816240e-01,6.094422865507209686e-01,7.089980251720064963e-01
3.190890227500000620e+00,2.051563365371970704e+00,3.090873109280798392e+00,2.691915605955916835e+00,1.920138774288994155e+00,2.540200768463948933e+00,2.209335140712992196e+00,1.575888744046046730e+00,2.998070782864884709e+00,2.628226331636136504e+00,2.288666627155931277e+00,2.419972117273969658e+00,2.643095896935402589e+00,2.351978144524628167e+00,3.291681481505134066e+00,2.777250920900403042e+00,3.257749902634571981e+00,2.337684373223732237e+00,2.551506415245146986e+00,1.733916812767539062e+00,2.823769573306700753e+00,2.130804447666335477e+00,2.116005666929975160e+00,2.407347512766504938e+00,2.598447227919439051e+00,2.201197555600558520e+00,2.542822825142136978e+00,3.203166944146049300e+00,2.281093933267781093e+00,2.328943734868631044e+00
2.789032733525550700e+00,3.209015744086107347e+00,3.993041831662346386e+00,3.363290477920726662e+00,2.261136191364759629e+00,2.535808165543387727e+00,3.259889622834953204e+00,3.231183632289766017e+00,2.980139035885088106e+00,2.642468310364792572e+00,4.081933683320306372e+00,2.779694257396867929e+00,2.411635584325536819e+00,3.126510275344104084e+00,2.670751618719377607e+00,2.993896127681236585e+00,3.225594301297923128e+00,3.241916648140855450e+00,2.098634091522294298e+00,2.660019018841814464e+00,3.075826460742932422e+00,2.146551736171197877e+00,3.219247778231072221e+00,2.800022537225493213e+00,3.503032247006229394e+00,3.330175457543381068e+00,2.421675092589333556e+00,3.476427154340928638e+00,2.565078694861369524e+00,2.225016177150655583e+00
3.425489752630896945e+00,2.285455405638498583e+00,3.550394388677863056e+00,3.252759993613464573e+00,3.914200998944302512e+00,3.240737699520684245e+00,3.083650571368348192e+00,2.469431093199920380e+00,3.216319245241230806e+00,3.503481097835210889e+00,2.702297386286053982e+00,1.987220799197647825e+00,3.026617795370082131e+00,2.595861305850386103e+00,1.712668300109139619e+00,3.532905303245478468e+00,3.257645267493206376e+00,3.285512354632694976e+00,2.894759879686227944e+00,3.719090934606120946e+00,3.412062094414209490e+00,3.103427506471491348e+00,2.542797573152378643e+00,3.143335385528566839e+00,3.552954486321584948e+00,1.655213310052664921e+00,2.921047136736657279e+00,3.127420322313290590e+00,2.812943057772920419e+00,3.030654120439267629e+00
2.799263445329155608e+00,2.707502673480817634e+00,2.337102548854224970e+00,2.588277733674547942e+00,2.414940405560314751e+00,1.747526527686200870e+00,2.312759329853193435e+00,2.195552114987618264e+00,2.631014888646602934e+00,3.340825787212761799e+00,2.252100353253979836e+00,1.759871981221113657e+00,3.203332455381159960e+00,2.333005335939417169e+00,2.871124625749316817e+00,2.542455557303267444e+00,2.181569701022802565e+00,2.777258634469802256e+00,1.596071360110565163e+00,3.141323136898808599e+00,1.127426106484954227e+00,2.001966594241920472e+00,2.237130891466046823e+00,2.498198839527715709e+00,2.264712982918471340e+00,2.363663520349088110e+00,3.000758768635325868e+00,2.900198978334197264e+00,1.342279728646533776e+00,2.519269497819069503e+00
5.417425028170856471e+00,5.235371186447306258e+00,6.518158586441307634e+00,5.445683454539756774e+00,6.711249093128955678e+00,6.248643923619815688e+00,7.363947633690254513e+00,6.538968225446747162e+00,5.517351879338297849e+00,5.396686180599918004e+00,6.913970327192887844e+00,6.235713770731841521e+00,5.287875620731977477e+00,7.826673301755215029e+00,6.435951508502415486e+00,5.982001043733626844e+00,7.439707372892917725e+00,2.671354587641801892e+00,5.268283091505945315e+00,4.772420206217820926e+00,2.989340048633603253e+00,5.264660540875331307e+00,6.666334418870326850e+00,6.861815170312545398e+00,5.338564261715298187e+00,5.660219190453974036e+00,7.582407242582974050e+00,6.449371869877825958e+00,7.431659291037179926e+00,4.757295803502794129e+00
